"Variant SKU","Selling Price",LandingPage
NAUARM-100T,19.95,https://fragrancebuy.ca/products/nauticaaquarush-man?variant=1107833956
ARMANSIIEW-100B,143.00,https://fragrancebuy.ca/products/intensegiorgioarmanisi-woman?variant=31555694526526
ARMSIW-100T,138.00,https://fragrancebuy.ca/products/intensegiorgioarmanisi-woman?variant=48015560719
GRAVITM-30B,17.75,https://fragrancebuy.ca/products/gravitybycoty-man?variant=12357221417022
VIVLJNW-100B,66.19,https://fragrancebuy.ca/products/juicynoir-woman?variant=1213174996
VIVLJNW-100T,52.92,https://fragrancebuy.ca/products/juicynoir-woman?variant=1032621952
VERYDIW-90B,76.15,https://fragrancebuy.ca/products/versaceyellowdiamondintense-woman?variant=44082412431
NUIDNW-100B,209.00,https://fragrancebuy.ca/products/bond9nuitdenoho-woman?variant=1032571556
EAULFW-30B,29.00,https://fragrancebuy.ca/products/lacosteeaufemme-woman?variant=1480934724
EAUDLFW-90T,43.95,https://fragrancebuy.ca/products/lacosteeaufemme-woman?variant=5420887179279
TOMBBARTM-100B,35.00,https://fragrancebuy.ca/products/tommybahamasbart-man?variant=48000705615
NAULM-100B,23.59,https://fragrancebuy.ca/products/nauticalife-man?variant=1032539232
EAUMYGOLDETW-80B,69.95,https://fragrancebuy.ca/products/eaumygoldmillion-woman?variant=4159153092
CKREVEALW-100B,46.95,https://fragrancebuy.ca/products/ckreveal-woman?variant=1020681244
DIORESEIM-100B,139.95,https://fragrancebuy.ca/products/eausauvageextreme-man?variant=32031865765950
NARRNEWW-50B,93.00,https://fragrancebuy.ca/products/narcisco2014-woman?variant=13558198730814
SALFSIGELEW-100B,59.00,https://fragrancebuy.ca/products/salvatoreferragamosignorinaeleganza-woman?variant=6495133316
ESCSENTEW-75B,51.45,https://fragrancebuy.ca/products/escadasentiment-woman?variant=983531680
JAGCRM-100B,21.95,https://fragrancebuy.ca/products/jaguarrelaunchblue-man?variant=1081026548
JAGBM-100T,14.95,https://fragrancebuy.ca/products/jaguarrelaunchblue-man?variant=41879557199
SEXNW-125B,62.95,https://fragrancebuy.ca/products/michelgermainsexualnoir-woman?variant=962598496
SEXNOIRW-125S,79.00,https://fragrancebuy.ca/products/michelgermainsexualnoir-woman?variant=39657677127742
DAIDW-100B,95.00,https://fragrancebuy.ca/products/daisydream-woman?variant=1213172868
MARJDAIDREW-30B,57.95,https://fragrancebuy.ca/products/daisydream-woman?variant=30264928141374
DAIDW-50B,65.00,https://fragrancebuy.ca/products/daisydream-woman?variant=21844189828
GUESDAREW-100B,21.35,https://fragrancebuy.ca/products/guessdare-woman?variant=12294714372
GUEDW-50T,15.00,https://fragrancebuy.ca/products/guessdare-woman?variant=12572892548
CARLPEDPW-50B,99.95,https://fragrancebuy.ca/products/cartierlapanthere-woman?variant=39601462247486
CARLPW-75B,128.95,https://fragrancebuy.ca/products/cartierlapanthere-woman?variant=961457472
LACLIVM-100T,36.95,https://fragrancebuy.ca/products/lacostelive-man?variant=1199253032
VIKROBONW-30B,79.95,https://fragrancebuy.ca/products/bonbon-woman?variant=13531085668414
BONBW-50B,99.00,https://fragrancebuy.ca/products/bonbon-woman?variant=7387181580350
VIKRBNBEDPW-50T,99.95,https://fragrancebuy.ca/products/bonbon-woman?variant=20054015443006
HUGBNW-75B,42.45,https://fragrancebuy.ca/products/hugobossnuit-woman?variant=960268596
REDDRW-100B,29.95,https://fragrancebuy.ca/products/reddoorrevealedarden-woman?variant=959797916
DUNEM-100B,36.19,https://fragrancebuy.ca/products/dunhilledition-man?variant=959796392
DOLCGFEMINTEW-25B,49.95,https://fragrancebuy.ca/products/intensedolcegabbana-woman?variant=959795516
DOLGFEMINTW-50B,73.19,https://fragrancebuy.ca/products/intensedolcegabbana-woman?variant=16402510788
DOLGFIW-100B,81.00,https://fragrancebuy.ca/products/intensedolcegabbana-woman?variant=21845146820
D&GRINW-100T,79.00,https://fragrancebuy.ca/products/intensedolcegabbana-woman?variant=39815960559678
CLIHHW-50B,46.25,https://fragrancebuy.ca/products/happyheartclinique-woman?variant=1081025984
CLIHHEDPW-100B,71.95,https://fragrancebuy.ca/products/happyheartclinique-woman?variant=39923384778814
CKSBW-100B,41.19,https://fragrancebuy.ca/products/sheerbeauty-woman?variant=1081031292
BALENFLOW-50B,79.09,https://fragrancebuy.ca/products/balenciagaflorabotanica-woman?variant=959772452
PUREASW-100B,24.39,https://fragrancebuy.ca/products/puresung-woman?variant=959765800
DECESM-100B,87.95,https://fragrancebuy.ca/products/cartierdeclarationessence-woman?variant=1081021724
STELLAEDTW-100B,75.00,https://fragrancebuy.ca/products/stella-woman?variant=33275378831
CRETABAROM-100B,389.00,https://fragrancebuy.ca/products/creedtabarome-man?variant=12252985786430
CAMW-100B,45.00,https://fragrancebuy.ca/products/camera-woman?variant=947301381
BRIWDW-50B,19.95,https://fragrancebuy.ca/products/brilliantwhitediamonds-woman?variant=39691330879550
BRILWDIDW-100B,30.70,https://fragrancebuy.ca/products/brilliantwhitediamonds-woman?variant=938366465
ANTBSW-100B,19.95,https://fragrancebuy.ca/products/spirit-woman?variant=962609276
273REDW-75B,23.95,https://fragrancebuy.ca/products/273red-woman?variant=1125118124
JENAW-90B,32.95,https://fragrancebuy.ca/products/jenniferaniston-woman?variant=910232605
KATPRRW-100B,32.95,https://fragrancebuy.ca/products/katyperryroyalrevolution-woman?variant=910228077
LABVEDPW-100B,139.70,https://fragrancebuy.ca/products/cartierbaiservole-woman?variant=1440311876
VICW-100B,46.95,https://fragrancebuy.ca/products/vincecamuto-woman?variant=909999685
LOVDW-50B,63.13,https://fragrancebuy.ca/products/dieselloverdose-woman?variant=3342184068
DIELDW-30B,45.00,https://fragrancebuy.ca/products/dieselloverdose-woman?variant=21844530116
DIELDW-75B,71.95,https://fragrancebuy.ca/products/dieselloverdose-woman?variant=909487985
DIELDW-75T,59.95,https://fragrancebuy.ca/products/dieselloverdose-woman?variant=39616313163838
LINDGEDTM-100B,64.79,https://fragrancebuy.ca/products/linstantguerlain-man?variant=7371454283838
EAUSAUVETM-50B,95.00,https://fragrancebuy.ca/products/eausauvagedior-man?variant=13579120644
YACTMANM-100B,9.95,https://fragrancebuy.ca/products/yachtman-man?variant=891200781
WATTM-100B,17.95,https://fragrancebuy.ca/products/watt-man?variant=891200777
SALFEDPW-100B,36.95,https://fragrancebuy.ca/products/salvatoreferragamo-woman?variant=891200757
LALNILW-50B,46.95,https://fragrancebuy.ca/products/nilanglalique-woman?variant=3843708612
JOVBMM-100B,17.95,https://fragrancebuy.ca/products/jovanblackmusk-man?variant=891200685
HAL112M-125B,16.85,https://fragrancebuy.ca/products/halstonii12-man?variant=891200649
EAULRM-100B,46.95,https://fragrancebuy.ca/products/lacosterouge-man?variant=21845439364
EAULRM-100T,45.00,https://fragrancebuy.ca/products/lacosterouge-man?variant=3342509700
BONDN9WESTSM-50B,149.00,https://fragrancebuy.ca/products/bondnewharlem-woman?variant=39638853845054
TOUFM-100B,27.95,https://fragrancebuy.ca/products/touchfred-man?variant=891200569
PERNM-100B,31.00,https://fragrancebuy.ca/products/perrynight-man?variant=891200489
FLEUDORPW-100B,65.00,https://fragrancebuy.ca/products/fleurombre-woman?variant=44061936271
FCUCONW-100B,19.95,https://fragrancebuy.ca/products/fcukconnect-woman?variant=891200189
DIOAFETTW-50B,95.00,https://fragrancebuy.ca/products/dioraddictfresh-woman?variant=891200169
DAVCM-30B,17.77,https://fragrancebuy.ca/products/davidoffchampion-man?variant=32600342396990
CHAMPM-50B,23.95,https://fragrancebuy.ca/products/davidoffchampion-man?variant=880436169
QUELHW-100B,45.00,https://fragrancebuy.ca/products/queenofhearts-woman?variant=880387541
BANRCM-125B,24.95,https://fragrancebuy.ca/products/bananarepublic-man?variant=880365761
BLUGW-100B,21.95,https://fragrancebuy.ca/products/bluegrass-woman?variant=880364949
DDUNHILOLDM-100B,33.00,https://fragrancebuy.ca/products/ddunhill-man?variant=880296161
PERFHM-100B,29.00,https://fragrancebuy.ca/products/perryforhim-man?variant=880281925
AZZSBM-100B,31.79,https://fragrancebuy.ca/products/azzarosilverblack-man?variant=4196475524
AZZSBM-30B,23.95,https://fragrancebuy.ca/products/azzarosilverblack-man?variant=18756596269118
JUSMM-100B,33.95,https://fragrancebuy.ca/products/parishiltonjustme-man?variant=879495313
LUCYM-100B,22.45,https://fragrancebuy.ca/products/luckyyou-man?variant=879491657
TOMBVCW-100B,39.95,https://fragrancebuy.ca/products/tommybahamascool-woman?variant=35271055183
ULTRAREDW-80B,57.95,https://fragrancebuy.ca/products/ultrared-woman?variant=39261243965502
RALBIGPONW-100B,55.00,https://fragrancebuy.ca/products/ralphpony2-woman?variant=877526761
POBPW-100T,45.00,https://fragrancebuy.ca/products/ralphpony2-woman?variant=21891193860
KENCNYWW-100B,35.65,https://fragrancebuy.ca/products/kennethcolenewyorkwhite-woman?variant=875448761
NAVM-100B,15.95,https://fragrancebuy.ca/products/navy-man?variant=874759425
NAVYMM-50B,15.45,https://fragrancebuy.ca/products/navy-man?variant=32623900559
CLEM-30B,31.95,https://fragrancebuy.ca/products/clean-man?variant=874740585
BOSOSW-75B,65.00,https://fragrancebuy.ca/products/bosssunset-woman?variant=1081019356
ANIAW-100B,28.45,https://fragrancebuy.ca/products/animaleanimale-woman?variant=874005637
AGVBM-100B,18.19,https://fragrancebuy.ca/products/aguabrava-man?variant=873984181
ADALW-100B,19.95,https://fragrancebuy.ca/products/adamlevine-woman?variant=873976497
ADALEVW-50B,13.95,https://fragrancebuy.ca/products/adamlevine-woman?variant=39793912905790
ADALEVW-100T,17.95,https://fragrancebuy.ca/products/adamlevine-woman?variant=39793913299006
EAUDRSW-100B,29.95,https://fragrancebuy.ca/products/royalsecret-woman?variant=843390969
PAUSW-100T,41.00,https://fragrancebuy.ca/products/paulsmith-woman?variant=843288037
SOCM-100B,29.00,https://fragrancebuy.ca/products/society-man?variant=843216869
SAMBANW-100B,19.99,https://fragrancebuy.ca/products/sambanatural-woman?variant=843124573
SAMBANW-50B,15.00,https://fragrancebuy.ca/products/sambanatural-woman?variant=843126221
SAMBAW-100B,19.99,https://fragrancebuy.ca/products/samba-woman?variant=843117509
URUM-100B,29.95,https://fragrancebuy.ca/products/urusher-man?variant=843115213
USHW-100B,28.65,https://fragrancebuy.ca/products/usher-woman?variant=890993213
USHW-50B,27.00,https://fragrancebuy.ca/products/usher-woman?variant=843110285
TRABETW-75B,31.95,https://fragrancebuy.ca/products/tracy-woman?variant=843070273
JUSSM-100B,25.00,https://fragrancebuy.ca/products/justsexy-man?variant=841761589
HALSW-100B,24.89,https://fragrancebuy.ca/products/halstonclassic-woman?variant=1081025952
DNAW-100B,35.00,https://fragrancebuy.ca/products/dna-woman?variant=841678873
DIERW-75B,17.00,https://fragrancebuy.ca/products/dieselred-woman?variant=840995293
CURCHW-100B,19.99,https://fragrancebuy.ca/products/curvechill-woman?variant=840951165
CLAM-100B,17.59,https://fragrancebuy.ca/products/claiborneclassic-man?variant=840925937
CAFAW-100B,21.00,https://fragrancebuy.ca/products/cafeadventure-woman?variant=840888729
BOGM-100B,25.00,https://fragrancebuy.ca/products/bogart-man?variant=837836993
BLUSW-100B,8.65,https://fragrancebuy.ca/products/bluesky-woman?variant=837832189
AMAZW-100B,22.49,https://fragrancebuy.ca/products/billblassamazing-woman?variant=837830433
ANNSSWMRW-75B,48.00,https://fragrancebuy.ca/products/annasuimagicromance-woman?variant=39902153769022
ANNSUISSWMRW-75T,38.00,https://fragrancebuy.ca/products/annasuimagicromance-woman?variant=39251654901822
TABMANM-30B,21.95,https://fragrancebuy.ca/products/tabacblack-man?variant=32525177847870
FLEDDW-100T,49.00,https://fragrancebuy.ca/products/fleurdiva-woman?variant=39257040126014
ANNSLOVW-75T,77.00,https://fragrancebuy.ca/products/annasuilove-woman?variant=39256890802238
HYPM-50B,65.00,https://fragrancebuy.ca/products/lancomehypnose-man?variant=12454345113662
ROBCAVJJCW-50B,33.00,https://fragrancebuy.ca/products/justjustcavalli-woman?variant=7380005486654
JUSTJCW-75B,35.00,https://fragrancebuy.ca/products/justjustcavalli-woman?variant=31476048708
JUSJCW-75T,33.00,https://fragrancebuy.ca/products/justjustcavalli-woman?variant=824228365
TRESINLW-75T,71.15,https://fragrancebuy.ca/products/tresorinlove-woman?variant=1270894428175
LANTRINLOW-50B,67.00,https://fragrancebuy.ca/products/tresorinlove-woman?variant=18218063691838
TREILW-75B,95.00,https://fragrancebuy.ca/products/tresorinlove-woman?variant=815659473
DOLBDGW-30B,56.95,https://fragrancebuy.ca/products/dolce-woman?variant=4158937540
DOLDDGW-50B,63.95,https://fragrancebuy.ca/products/dolce-woman?variant=32449656651838
DOLDGW-75B,89.00,https://fragrancebuy.ca/products/dolce-woman?variant=1081023960
DOLDGW-75T,67.95,https://fragrancebuy.ca/products/dolce-woman?variant=21845082244
JAMB0RM-75B,29.00,https://fragrancebuy.ca/products/jamesbondoceanroyale-man?variant=815649761
JOVBMW-100B,9.95,https://fragrancebuy.ca/products/jovanblackmusk-woman?variant=815648593
BURBRW-50B,29.95,https://fragrancebuy.ca/products/burberryrhythm-woman?variant=13564056436798
BURBRW-90T,28.75,https://fragrancebuy.ca/products/burberryrhythm-woman?variant=13240642500
JPGBM-125B,99.95,https://fragrancebuy.ca/products/jpgbeaumale-man?variant=815646465
JPGBM-200B,119.00,https://fragrancebuy.ca/products/jpgbeaumale-man?variant=895365469
JPGLBMALEM-125T,75.00,https://fragrancebuy.ca/products/jpgbeaumale-man?variant=39902188961854
BURBODEDDTW-80T,28.95,https://fragrancebuy.ca/products/burberrybodyedt-woman?variant=815645189
BRICAW-90T,65.95,https://fragrancebuy.ca/products/brightcrystalabsolute-woman?variant=1125119136
BRICAW-90B,83.95,https://fragrancebuy.ca/products/brightcrystalabsolute-woman?variant=1081019520
TERHFM-100B,139.95,https://fragrancebuy.ca/products/terrefraiche-man?variant=815641925
TOMFNM-100B,199.00,https://fragrancebuy.ca/products/tomfordnoir-man?variant=44065917839
KENCMKM-100B,37.95,https://fragrancebuy.ca/products/kennethcolemankind-man?variant=37065871759
KENCMM-50B,28.59,https://fragrancebuy.ca/products/kennethcolemankind-man?variant=815631577
HUGBUM-100B,43.15,https://fragrancebuy.ca/products/bossunlimited-man?variant=16735743684
HUGBUNLM-50B,43.95,https://fragrancebuy.ca/products/bossunlimited-man?variant=1762339140
HUGBUNLM-200B,69.95,https://fragrancebuy.ca/products/bossunlimited-man?variant=6883875127358
HUGBUM-100T,41.95,https://fragrancebuy.ca/products/bossunlimited-man?variant=37051857103
YOUDW-65B,48.00,https://fragrancebuy.ca/products/youthdew-woman?variant=788461553
MONBEM-100B,51.95,https://fragrancebuy.ca/products/montblancemblem-man?variant=10741636036
MONBEM-60B,45.00,https://fragrancebuy.ca/products/montblancemblem-man?variant=961327172
MONBEM-100T,45.00,https://fragrancebuy.ca/products/montblancemblem-man?variant=2440866500
ISSMAW-100B,69.00,https://fragrancebuy.ca/products/isseyabsoluto-woman?variant=1129044246543
ISSMAW-100B,69.00,https://fragrancebuy.ca/products/isseyabsoluto-woman?variant=1081026360
ELLSIW-90B,99.00,https://fragrancebuy.ca/products/eliesaabintense-woman?variant=763544669
JOOJUMPM-100B,27.15,https://fragrancebuy.ca/products/joopjump-man?variant=31576720836
JOOJM-50B,25.00,https://fragrancebuy.ca/products/joopjump-man?variant=32667961551
JOOGM-100B,30.59,https://fragrancebuy.ca/products/joopgo-man?variant=37064856399
JOOGM-200B,43.95,https://fragrancebuy.ca/products/joopgo-man?variant=1081026964
JOOGM-100T,21.95,https://fragrancebuy.ca/products/joopgo-man?variant=48025827471
VIVW-100B,46.23,https://fragrancebuy.ca/products/vivid-woman?variant=753082641
CESJW-100B,139.00,https://fragrancebuy.ca/products/cesoirjamais-woman?variant=32261894668350
TOMBAHCOGM-100B,35.00,https://fragrancebuy.ca/products/tommybahamas-man?variant=32400163504190
QUOSM-100B,17.95,https://fragrancebuy.ca/products/quorumsilver-man?variant=1081030772
SEXFREM-125B,52.15,https://fragrancebuy.ca/products/sexualfresh-man?variant=12453597872190
RSVM-100B,30.25,https://fragrancebuy.ca/products/rsvpas-man?variant=1212931564
RSVM-100T,26.95,https://fragrancebuy.ca/products/rsvpas-man?variant=31555698294846
LAPRBW-100B,105.00,https://fragrancebuy.ca/products/lapetitrobenoir-woman?variant=753082345
LAPRNEDTW-100B,89.00,https://fragrancebuy.ca/products/lapetitrobenoir-woman?variant=44065667023
GUELPRNEDTW-100T,65.00,https://fragrancebuy.ca/products/lapetitrobenoir-woman?variant=39714795520062
LAPETRBEW-100T,87.95,https://fragrancebuy.ca/products/lapetitrobenoir-woman?variant=6456646468
DUCW-100B,81.00,https://fragrancebuy.ca/products/ducoq-woman?variant=753082333
COMDEGA2M-50B,95.00,https://fragrancebuy.ca/products/commedesgarcons-woman?variant=20046992343102
KENJW-100B,72.13,https://fragrancebuy.ca/products/kenzojungle-woman?variant=815691625
GUEGBW-100B,22.35,https://fragrancebuy.ca/products/guessgirlbelle-woman?variant=815691533
GUEGIRBW-50T,13.95,https://fragrancebuy.ca/products/guessgirlbelle-woman?variant=1131711628
ALYAMW-100B,23.15,https://fragrancebuy.ca/products/alyssaashley-woman?variant=4242204932
ALYASMUSKW-50B,17.95,https://fragrancebuy.ca/products/alyssaashley-woman?variant=961118961679
GUESEM-75B,26.25,https://fragrancebuy.ca/products/guessseductive-man?variant=815691537
GUSEDEDT3PCM-100S,39.95,https://fragrancebuy.ca/products/guessseductive-man?variant=39713060257854
GUESSM-100T,19.95,https://fragrancebuy.ca/products/guessseductive-man?variant=32652793020478
JAMBM-100B,27.95,https://fragrancebuy.ca/products/jamesbond007-man?variant=815691593
JAMBONM-75T,19.00,https://fragrancebuy.ca/products/jamesbond007-man?variant=37049733903
UNFM-125B,48.25,https://fragrancebuy.ca/products/unforgivable-man?variant=962288608
UNFORGM-125S,63.95,https://fragrancebuy.ca/products/unforgivable-man?variant=31567740612
DIERM-75B,19.96,https://fragrancebuy.ca/products/dieselred-man?variant=666786245
DIEPPM-75B,19.95,https://fragrancebuy.ca/products/dieselplusplus-man?variant=666133373
CARPSW-100B,158.40,https://fragrancebuy.ca/products/caronsacre-woman?variant=39639489183806
CARPSW-100B,158.40,https://fragrancebuy.ca/products/caronsacre-woman?variant=666133129
AIMMW-100B,75.00,https://fragrancebuy.ca/products/caronaimezmoi-woman?variant=666133085
FFASW-50B,41.95,https://fragrancebuy.ca/products/ffascinating-woman?variant=656919205
